Gene_ID	Plastochron3_Rep1	Plastochron3_Rep2	Plastochron3_Rep3	Plastochron4_Rep1	Plastochron4_Rep2	Plastochron4_Rep3	Plastochron5_Rep1	Plastochron5_Rep2	Plastochron5_Rep3
LOC_Os12g43880	0	0	0	1.4611893354	0	1.5347939129	28.192376703	31.1674396355	16.6372199535
LOC_Os12g43870	0	0	0	0	0	0	0	0	0
LOC_Os12g43840	80.1430781163	75.8664434802	94.6642153313	8.0365413447	12.250098061	3.8369847822	3.3167502003	0	0
LOC_Os12g43830	288.0330175907	367.7716164896	387.8179144218	220.6395896462	265.6337053236	214.8711478026	36.4842522038	29.2194746583	4.1593049884
LOC_Os12g43820	0	0	0	0	0.6447420032	1.5347939129	8.2918755009	7.7918599089	8.3186099767
LOC_Os12g43810	0	0.722537557	0	2.9223786708	3.8684520193	1.5347939129	33.1675020035	56.4909843394	24.9558299302
LOC_Os12g43790	0	0	0	0	0.6447420032	1.5347939129	1.6583751002	1.9479649772	4.1593049884
LOC_Os12g43780	27.1160790619	23.1212018225	16.4898955738	16.0730826895	20.6317441028	25.3240995624	6.6335004007	35.06336959	4.1593049884
LOC_Os12g43770	0.6025795347	0	0	0	0	0	3.3167502003	3.8959299544	2.0796524942
LOC_Os12g43750	0.6025795347	2.8901502278	3.0536843655	13.8812986863	8.3816460418	10.7435573901	26.5340016028	17.531684795	14.5575674593
LOC_Os12g43740	0	0	0	0.7305946677	0	0	0	0	0
LOC_Os12g43730	10.24385209	2.8901502278	8.5503162235	2.9223786708	1.2894840064	9.2087634773	4.9751253005	3.8959299544	0
LOC_Os12g43720	595.348580292	547.6834681712	551.495396414	314.1557071121	354.608101767	393.6746386526	227.1973887239	177.2648129272	601.0195708199
LOC_Os12g43710	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os12g43700	0.6025795347	0	0.6107368731	0	0	0.7673969564	0	0	0
LOC_Os12g43670	409.1515040671	427.7422337168	456.8311810827	512.1468620595	479.6880503902	442.7880438646	77.9436297082	128.5656884966	31.1947874128
LOC_Os12g43664	63.8734306791	51.3001665437	56.1877923257	88.401954792	68.9873943438	92.855031729	36.4842522038	19.4796497722	45.7523548721
LOC_Os12g43660	2.4103181388	1.4450751139	0.6107368731	14.6118933541	14.1843240707	15.3479391288	89.5522554094	93.5023189066	189.248376971
LOC_Os12g43640	3.6154772083	3.6126877848	1.2214737462	56.9863840808	14.1843240707	21.4871147803	558.8724087587	352.5816608771	403.4525838722
LOC_Os12g43630	278.99432457	281.0671096552	288.2678041056	461.012541267	439.714046191	409.7899747378	626.8657878659	633.088617597	836.020302663
LOC_Os12g43620	0.6025795347	0	0	0	0	0	0	0	0
LOC_Os12g43610	1.2051590694	0	0	0	0	0	0	0	0
LOC_Os12g43600	2567.5190878487	1692.1829583864	2607.7609449972	3339.7089568953	2738.8898193275	2068.2038633259	8435.5073682976	7010.959708818	3344.5387342005
LOC_Os12g43590	283.8149608477	280.3445720982	290.7107515981	116.8951468324	177.9487928867	116.6443373785	64.6766289068	93.5023189066	16.6372199535
LOC_Os12g43580	0	0	1.8322106193	15.3424880218	22.5659701124	16.8827330416	131.0116329138	75.9706341116	83.1860997675
LOC_Os12g43570	0	0	0	0	0	0	0	0	0
LOC_Os12g43564	0	0	0	0.6575352009	1.2379046462	0	0	0	0
LOC_Os12g43560	514.2775296923	534.9090041642	634.20138377	877.6560683644	724.0452696078	784.709431775	988.9388234869	901.9077844536	990.91282043
LOC_Os12g43550	100.6307822964	103.3228706444	141.6848471917	214.0642376369	161.8302428064	188.0122543273	170.779467816	179.2127779044	249.5582993024
LOC_Os12g43540	0	0	0	0	0	0	0	0	0
LOC_Os12g43530	0	0	0	0	0	0	0	0	0
LOC_Os12g43520	181.979019482	166.1836380994	176.5029563274	261.5528910375	220.5017650987	258.6127743195	490.8790296516	599.9732129843	598.9399183257
LOC_Os12g43510	0.6025795347	0.722537557	0.6107368731	68.675898764	60.605748302	65.2287412972	177.4461357187	245.4435871299	328.5850940815
LOC_Os12g43500	0	0	0	0	0	0	0	0	0
LOC_Os12g43490	0	0	0	0.7305946677	0	0	16.5837510017	29.2194746583	8.3186099767
LOC_Os12g43450	1.8077386041	0	0	2.1917840031	0	0	3.3167502003	17.531684795	22.8761774361
LOC_Os12g43440	0	0	0	1.4611893354	0	0.7673969564	3.2006639433	39.3878518394	51.9913123547
LOC_Os12g43430	0	0	0	0	0	0	0	4.4218804983	4.1593049884
LOC_Os12g43410	0	0	0	0	0	0	0	26.4923236902	0
LOC_Os12g43400	0	0	0	0	0	0	0	0	0
LOC_Os12g43390	0	0	0	0	0	0	16.6998372588	9.5060690888	29.1151349186
LOC_Os12g43380	0	0	0	0.7305946677	0	0	3.3167502003	79.9250030154	0
LOC_Os12g43370	1459.4476330639	1779.6100027778	2118.0232611916	1219.3625003956	1299.7998784767	1142.6540681358	752.9022954791	687.5147590606	542.7893009827
LOC_Os12g43363	294.6613924724	294.0727856802	244.2947492421	368.9430012431	494.5235638842	474.2513190786	77.9436297082	142.2014433372	16.6372199535
LOC_Os12g43350	22.2954427842	6.5028380126	10.9932637159	8.7671360124	3.8684520193	3.8369847822	14.9253759016	19.4796497722	16.6372199535
LOC_Os12g43340	7.2309544165	3.6126877848	3.6644212386	32.1461653789	17.4080340867	29.9284813011	346.6003959364	566.8578083715	636.3736632211
LOC_Os12g43330	0	0	0	0	0	0	0	0	0
LOC_Os12g43320	0	0	0	0	0	0	0	0	0
LOC_Os12g43310	0	0	0	0	0	0	0	0	0
LOC_Os12g43300	0	0	0	0	0	0	0	0	0
LOC_Os12g43150	0	0	0	0	0	0	0	0	0
LOC_Os12g43140	0	0	0	0.7305946677	0	0	3.3167502003	0	6.2389574826
LOC_Os12g43130	139.1958725177	182.8020019094	125.8117958597	1078.357729529	789.8089539355	1238.5786876906	2192.3718824304	2551.8341201604	4063.6409736403
LOC_Os12g43120	1232.8777280136	1338.8620930359	1201.319429398	546.4848114415	701.4792994954	739.770666006	197.3466369207	212.3281825172	97.7436672268
LOC_Os12g43110	1.2051590694	2.1676126709	0	10.9589200155	2.5789680129	3.0695878258	21.5588763023	0	12.4779149651
LOC_Os12g43100	513.3977635716	479.7649378175	489.8109722304	211.141858966	237.2650571823	210.2667660639	131.0116329138	142.2014433372	87.3454047558
LOC_Os12g43090	5.4232158124	3.6126877848	6.1073687311	3.6529733385	3.2237100161	1.5347939129	0	0	0
LOC_Os12g43080	0	0	0	0	0	0	0	0	0
LOC_Os12g43070	0	0	0	0	0	0	0	0	0
LOC_Os12g42980	723.6980211849	718.2023316123	789.6827769251	1674.5229783742	844.6120242086	973.0593407631	4207.2976291422	3779.05205581	3342.0015581576
LOC_Os12g42970	621.2595002844	554.9088437407	632.723400537	389.4069578855	443.5824982103	445.0902347339	271.9735164286	294.1427115605	108.1419296977
LOC_Os12g42960	119.913327407	166.9061756564	138.0265333218	42.3744907267	58.6715222924	69.0657260794	23.2172514024	11.6877898633	12.4779149651
LOC_Os12g42950	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os12g42930	3.6154772083	8.6704506834	10.3825268428	7.305946677	12.250098061	7.6739695644	0	3.8959299544	0
LOC_Os12g42920	0	0	0	0	0.6447420032	0	0	0	0
LOC_Os12g42910	6.0257953471	2.8901502278	5.4966318579	14.6118933541	12.8948400643	6.9065726079	1.6583751002	13.6357548406	4.1593049884
LOC_Os12g42900	0.6025795347	1.4450751139	0	21.1872453634	9.6711300482	8.4413665208	86.2355052091	72.0747041572	103.9826247093
LOC_Os12g42884	16796.6574723897	18457.6843164276	17291.7991955977	22992.7128240409	25637.9078609504	25002.4067583076	19398.710064281	19942.3109339565	25422.6287290825
LOC_Os12g42876	10498.3877113004	10842.6514677974	10788.0439117937	15361.3227522871	15554.0139823037	15483.1544724797	21840.1035517536	18518.3095763079	33660.2986307546
LOC_Os12g42870	307.9181422361	317.9165250598	296.2012760873	226.4843469878	249.5151552433	244.7996291036	250.4146401263	272.715096811	239.1600368314
LOC_Os12g42860	354.9193459433	296.2403983511	340.1804383196	1018.4489667774	468.7274363356	850.2758277331	625.2074127657	857.1045899775	1229.0746240642
LOC_Os12g42850	158.8098363724	186.1039985447	168.7404906702	341.0123670968	228.0130094361	267.4915571055	3009.9673905674	1924.5699178452	1698.3482093774
LOC_Os12g42840	128.9520204276	121.3863095683	127.644006479	62.8311414224	96.0665584787	87.4679050948	8.2918755009	13.6357548406	2.0796524942
LOC_Os12g42830	87.3740325327	80.2016688219	59.8522135643	16.0730826895	18.6975180932	15.3479391288	0	3.8959299544	0
LOC_Os12g42820	61.4631125403	37.5719529616	42.7515811174	5.1141626739	10.9606140546	10.7435573901	0	1.9479649772	0
LOC_Os12g42810	0	0	0	0	0	0	0	0	0
LOC_Os12g42780	0	0	0	0	0	0	0	0	0
LOC_Os12g42770	0	0.722537557	0	0	0	0	0	0	0
LOC_Os12g42760	388.663799887	440.025372185	480.6499191338	295.1602457518	271.4363833525	263.2171560582	56.3847534059	81.8145290433	39.5133973895
LOC_Os12g42739	113.8815062646	110.1653013088	106.8789527934	89.8558381807	78.6585243919	92.0876347725	21.5588763023	46.7511594533	10.3982624709
LOC_Os12g42730	856.8680983555	967.4777887615	931.3676241168	499.7194467619	562.8662162246	517.2255486391	145.9370088153	171.4209179955	122.699497157
LOC_Os12g42700	2042.7446226618	2174.8380464317	2215.7533756259	1052.0563214917	1235.3256781555	1077.4253268386	142.620258615	146.0973732916	18.7168724477
LOC_Os12g42670	0	0	0	0	0	0	0	0	0
LOC_Os12g42660	11.4490111595	15.173288696	9.1610530966	3.6529733385	3.2237100161	1.5347939129	1.6583751002	3.8959299544	0
LOC_Os12g42650	1.2051590694	0	0.6107368731	0	0	0	0	0	0
LOC_Os12g42620	0	0	0	0	0	0	0	0	0
LOC_Os12g42610	191.6202920373	240.6050064657	219.8652743179	91.3243334628	102.5139785108	100.5290012933	243.7811397256	169.4729530183	334.824051564
LOC_Os12g42600	437.4727421984	450.1408979824	476.9854978952	236.7126723356	265.6337053236	288.5412556206	237.1476393249	136.3575484055	183.0094194884
LOC_Os12g42590	92.1946688104	75.1439059232	58.020002945	32.8767600466	40.6187462024	42.2068326041	13.2670008014	7.7918599089	10.3982624709
LOC_Os12g42570	471.8197756767	581.642733348	501.4149728194	726.941694364	712.43991355	788.1166742616	248.7562650261	298.0386415149	345.222314035
LOC_Os12g42560	0	0	0	0	0	0	0	0	0
LOC_Os12g42550	2918.2926865931	2866.3064884368	3559.9852333305	3500.279052963	3631.1869620938	3399.5685170193	3892.2063601091	4334.2220743181	4007.4903562973
LOC_Os12g42540	0	0	0	0	0	0	3.3167502003	1.9479649772	0
LOC_Os12g42530	0	0	0	0	0	0.7673969564	0	0	4.1593049884
LOC_Os12g42520	197.0435078497	209.5358915167	192.3821150282	127.8540668479	139.9090146971	123.5509099865	194.0298867204	157.785163155	64.4692273198
LOC_Os12g42510	0	0	0	0	0	0	0	0	0
LOC_Os12g42480	0	0	0	0	0	0	0	0	0
LOC_Os12g42440	0	0	0	0	0	0	0	0	0
LOC_Os12g42430	759.2502137327	859.8196927753	960.6891013945	771.5079690939	790.4536959387	670.7049399266	830.8459251873	547.3781585993	1362.1723836922
LOC_Os12g42420	100.6307822963	124.9989973531	99.5501103162	67.9453040963	61.8952323084	42.9742295605	432.8359011455	233.7557972666	305.7089166454
LOC_Os12g42410	0	0	0	0	0	0	0	0	0
LOC_Os12g42400	206.684780405	180.6343892385	198.4833763905	62.8311414225	67.0531683342	93.6224286854	11.6086257012	19.4796497722	20.7965249418
LOC_Os12g42390	0	0	0	0	0	0	0	0	0
LOC_Os12g42380	363.9580389639	249.9979947061	336.516017081	225.0231576524	236.620315179	191.8492391094	72.9685044077	62.3348792711	16.6372199535
LOC_Os12g42370	373.5993115193	367.0490789327	383.5427563101	267.3976483791	299.8050314939	290.8434464899	325.0415196342	276.6110267655	195.4873344535
LOC_Os12g42360	0	0	0	0	0	0	0	0	0
LOC_Os12g42340	0	0	0	0	0	0	0	0	0
LOC_Os12g42330	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os12g42310	1748.685809724	1997.093807421	1616.0097662365	1235.435583085	1573.1704878389	1530.1895311369	1466.0035885541	1371.3673439641	1004.4721546921
LOC_Os12g42300	127.1442818235	164.7385629855	163.6774819922	740.8229930504	775.6246298648	700.6334212277	1295.1909532361	1353.8356591691	1470.3143133898
LOC_Os12g42290	0	0	0	0	0	0	0	0	0
LOC_Os12g42284	3.6154772083	3.6126877848	3.6644212386	5.8447573416	3.2237100161	3.8216368431	11.6086257012	0	2.0796524942
LOC_Os12g42280	0	2.1676126709	0.6107368731	0	1.2894840064	0	14.9253759016	58.4389493166	37.4337448954
LOC_Os12g42260	268.75047248	286.8474101108	205.8183262365	67.9453040963	115.408818575	58.3221686893	76.285254608	60.3869142939	41.5930498837
LOC_Os12g42250	52.4244195196	41.9071783033	40.9193704981	8.0365413447	17.4080340867	16.1153360852	28.192376703	85.7104589978	12.4779149651
LOC_Os12g42240	0	0	0.6107368731	0	0	0.7673969564	0	0	0
LOC_Os12g42230	1607.6821986022	1551.2881347803	1720.4457715375	2496.4419795397	2415.2035440347	2535.4795440704	824.2124247866	1057.7449826314	904.6488349711
LOC_Os12g42220	5.4232158124	7.2253755695	7.3288424773	10.9589200155	10.9606140546	8.4413665208	114.427881912	198.6924276766	99.8233197209
LOC_Os12g42210	47.603783242	31.791652506	35.4227386401	127.8540668479	125.0799486233	139.6662460717	119.4030072126	105.19010877	183.0094194884
LOC_Os12g42200	2.4103181388	0.722537557	0.6107368731	0	0.6447420032	1.5347939129	16.5837510017	23.3755797267	14.5575674593
LOC_Os12g42180	2436.2290588264	2402.4373768722	2880.2350935644	1603.6552956071	1891.0282954228	1573.1637606974	346.6003959364	562.9618784171	230.8414268547
LOC_Os12g42170	0	0	0	0	0	0	0	0	0
LOC_Os12g42160	655.6065337628	885.8310448257	752.4278276657	281.2789470655	380.3977818955	326.9111034425	54.7263783058	40.9072645217	2.0796524942
LOC_Os12g42150	286.8278585212	210.2584290736	206.4290631096	111.7809841585	99.935010498	81.3440773824	18.2421261019	38.9592995444	10.3982624709
LOC_Os12g42140	1065.3606173646	1063.5752838364	1069.4002648073	536.9870807614	637.6498411773	619.2893438453	442.7861517465	418.8124701027	228.7617743605
LOC_Os12g42130	67.4889078873	57.0804669994	49.4696867215	27.7625973727	56.7372962827	49.113405212	26.5340016028	17.531684795	6.2389574826
LOC_Os12g42120	106.0539981087	124.2764597961	131.3084277176	44.5662747299	61.2504903052	62.9265504279	23.2172514024	31.1674396355	18.7168724477
LOC_Os12g42110	95.6173205675	81.0325870124	92.764823656	58.4767972029	47.2402465754	54.8688823853	69.7844242153	70.1072595302	64.4692273198
LOC_Os12g42100	276.1742523476	218.0979615666	273.6773002072	187.0030111451	199.6959406551	200.6743041085	142.487588607	192.8680123947	155.973937064
LOC_Os12g42090	1415.4593270302	1209.5278703411	1192.7691131746	3473.247050258	2936.1550826304	3460.1928765779	7321.7260672695	7069.1649023374	8917.5498950715
LOC_Os12g42070	112.6883987858	79.5513850206	103.2878199796	71.4156287679	91.2503357147	66.8632968144	91.7578942926	184.5696815918	51.5961783808
LOC_Os12g42064	3.7600962966	3.9811819388	0.9283200471	0.9570790147	3.7201613585	0.8594845912	10.2487581191	0	2.5995656177
LOC_Os12g42060	22.2954427843	7.2253755695	13.4362112083	31.4155707112	25.1449381253	20.7197178238	44.7761277047	68.1787742027	33.274439907
LOC_Os12g42044	205.4856471309	215.3234173479	173.4492719619	121.2787148386	153.4421493446	145.8130956926	74.6102957569	109.0665590747	79.026794779
LOC_Os12g42040	0.6989922603	0	0	0	0	0	0	0	0
LOC_Os12g42020	12.6541702289	10.1155257974	15.2684218276	111.7809841585	90.2638804498	106.6681769449	6.6335004007	35.06336959	6.2389574826
LOC_Os12g42010	0	0	0	0	0	0	0	0	0
LOC_Os12g42000	0	0	0	0	0	0	0	0	0
LOC_Os12g41980	0	0	0	0	0	0	0	0	0
LOC_Os12g41970	0	0	0	0	0	0	0	0	0
LOC_Os12g41962	266.9427338759	309.2460743763	295.596646583	268.1282430469	306.2524515261	250.1714077988	238.8225981761	149.9933032461	164.2925470407
LOC_Os12g41956	325.9955282773	352.5983277936	351.7844389086	232.3291043294	297.226063481	258.6127743195	222.2222634234	173.3688829727	237.0803843373
LOC_Os12g41950	2482.0251034642	2299.8370437847	2071.0087366999	1280.7324524826	1816.8829650533	1457.2868202753	618.573912365	572.7017033032	393.0543214012
LOC_Os12g41940	83.1559757897	78.034056151	100.7715840624	27.7625973727	27.0791641349	24.556702606	4.9751253005	1.9479649772	0
LOC_Os12g41930	899.048665785	1239.8816731087	1180.5604830812	640.0009289074	661.5052952962	581.6868929798	119.4030072126	85.7104589978	18.7168724477
LOC_Os12g41920	298.8794492154	321.5292128445	252.2343285925	189.9546136027	232.1071211565	227.916896062	427.860775845	292.1947465832	247.4786468082
LOC_Os12g41900	1320.854340081	1650.2757800831	1342.3996470853	985.5722067308	1019.9818490824	1102.7494264011	1351.5757066421	1048.0051577453	994.0738922211
LOC_Os12g41890	0	0	0.6107368731	1.4611893354	0.6447420032	0.7673969564	0	1.9479649772	0
LOC_Os12g41880	48.8089423114	61.4156923411	49.4696867216	84.7489814535	108.9613985429	125.0857038994	213.9303879225	208.4322525627	195.4873344535
LOC_Os12g41860	4043.9895927681	3514.4082262734	3843.9534498495	1221.5542843987	1582.8416178871	1398.9646515861	444.4445268467	360.373520786	147.6553270872
LOC_Os12g41850	0	0	0	0	0	0	0	0	0
LOC_Os12g41840	0	0	0	0	0	0	0	0	0
LOC_Os12g41830	137.3881339135	135.8370607074	127.0332696059	152.6942855498	137.3300466843	141.968436941	38.142627304	38.9592995444	31.1947874128
LOC_Os12g41820	609.2079095903	735.5432329792	680.3608766393	317.8086804506	412.6348820561	383.6984782189	580.431285061	520.1066489182	403.4525838722
LOC_Os12g41810	135.5803953094	147.3976616186	164.2882188653	336.8041418109	326.2394536256	303.1217977929	479.2704039504	485.0432793282	415.9304988373
LOC_Os12g41800	371.7915729151	419.7943205903	414.6903368385	703.5626649976	721.466301595	678.378909491	1334.9919556403	1217.4781107635	1000.3128497037
LOC_Os12g41790	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os12g41780	89.7843506715	113.4383964418	88.5568466003	20.4566506957	26.4344221317	23.7893056496	18.2421261019	9.7398248861	10.3982624709
LOC_Os12g41770	6.6283748818	10.8380633543	12.2147374621	1.4611893354	4.5131940225	2.3021908693	0	0	2.0796524942
LOC_Os12g41760	45.57309021	21.6761267086	32.3690542746	36.5297333851	20.6188492627	26.8588934753	13.2670008014	7.7918599089	0
LOC_Os12g41720	39.1676697561	17.3409013669	23.208001178	148.3107175436	57.3820382859	83.6462682517	213.9303879225	140.25347836	145.5756745931
LOC_Os12g41710	3.0128976735	0.722537557	2.4429474924	19.7333619747	6.4474200321	6.1391756515	265.3400160278	243.4956221527	486.6178871148
LOC_Os12g41700	141.0036111218	147.3976616186	155.7379026418	195.0687762766	163.1197268128	170.3621243292	199.0050120209	261.0273069477	247.4786468082
LOC_Os12g41690	0	0	0.6107368731	46.758058733	32.8818421638	28.3936873882	167.4958851176	118.8258636105	376.4171014477
LOC_Os12g41680	1.2051590694	0.722537557	0	59.9087627516	32.2371001606	35.3002599961	87.8938803092	74.0226691344	99.8233197209
LOC_Os12g41670	342.2651757144	304.9108490346	311.4758052837	160.0002322269	183.7514709156	170.3621243292	197.3466369207	161.6810931094	116.4605396744
LOC_Os12g41660	139.7984520524	140.1722860491	120.3151640017	106.6668214846	65.1189423245	65.2287412972	137.6451333145	128.5656884966	149.7349795814
LOC_Os12g41650	3.0189234689	1.4450751139	2.4429474924	25.5708133695	5.1579360257	6.906572608	233.8308891246	196.7444626993	819.3830827095
LOC_Os12g41640	0	0	0	0	0	0	0	0	0
LOC_Os12g41634	0	0	0	0	0	0	0	0	0
LOC_Os12g41630	0	0	0	1.4611893354	0	0	1.6583751002	3.8959299544	2.0796524942
LOC_Os12g41620	2664.6067024809	3061.3916288143	2520.5110753054	1415.8924660076	1583.4863598903	1266.2049781223	245.4395148258	247.3915521072	45.7523548721
LOC_Os12g41610	0	0	0	0	0	0	0	0	0
LOC_Os12g41600	0	0	0	260.8222963699	125.7246906265	229.4516899749	169.1542602178	264.9232369021	374.3374489536
LOC_Os12g41590	16.2696474371	18.0634389239	21.9865274318	75.2512507734	59.3162642956	93.6224286854	147.5953839155	105.19010877	228.7617743605
LOC_Os12g41570	0	0	0	0	0	0	0	0	0
LOC_Os12g41560	0	0	0	0	0	0	0	1.9479649772	0
LOC_Os12g41550	0	0	0	0	0	0.7673969564	0	0	0
LOC_Os12g41540	0	0	0	0	0	0.7673969564	4.9751253005	5.8438949317	2.0796524942
LOC_Os12g41530	0	0	0	0	0.6447420032	0	0	0	0
LOC_Os12g41520	0	0	0	0	0	0	0	0	0
LOC_Os12g41510	0	0.722537557	0.6901326666	0	0.6447420032	0	3.3167502003	0	0
LOC_Os12g41500	711.4114244722	688.3398543834	744.17677251	710.8028581545	759.7575291658	774.3879427109	311.1609200457	399.1575034825	405.1994919673
