Gene	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM2G147780	1.2859643685	1.1936653925	1.0380717695	0	2.0173046065	1.497258239
GRMZM2G516387	1.076569016	1.19363091	3.365188269	0	1.8950338275	5.3196923985
GRMZM2G173195	1.3060938105	3.092974174	1.632313011	0	0.6194080575	0.469982566
GRMZM2G305007	0.257861069	2.2079126745	2.222588834	0	1.9589647135	0.935657593
GRMZM2G068112	1.0383823995	1.192961898	2.827243776	0.893246057	3.732227794	2.2480669585
GRMZM2G408706	4.967037633	1.191819756	5.612204034	0	0.460665289	1.4975230605
GRMZM2G147268	6.2992877605	1.191297863	0	1.1890144985	0.790462454	0.700634449
GRMZM2G019144	8.75285118	1.1911324675	8.2279484125	1.806895225	8.1940464185	5.9531370935
GRMZM2G176638	3.9140228835	3.08332127	12.782239745	2.6050405095	10.0951016445	1.5369346385
GRMZM2G181236	0	1.1911324675	3.7317059585	3.59456816	4.7131742675	0.8961752815
GRMZM2G405459	1.5815010355	3.9461294525	0	0	0.7660688395	0
GRMZM2G118309	0	1.1908208975	1.37490862	1.196759136	1.9032769415	5.891564314
GRMZM2G036007	0	1.189265489	4.6572460445	0.740116885	0.4068447365	0.4725791225
GRMZM2G118731	12.54809773	5.311028944	21.0615986	5.535811675	22.459350195	16.120046685
GRMZM2G337242	0.089054961	2.4644940555	3.9375405665	0	3.963410676	2.8758006545
GRMZM2G049954	2.3479076335	1.86838429	1.7142184685	1.4308986765	5.263496684	1.7978867
GRMZM2G180983	2.301178298	3.103828338	3.8166603715	2.7256059625	2.506105185	4.914042857
GRMZM2G438178	1.3379138945	3.234813491	0.5785637625	0	2.073978321	1.2415583795
GRMZM2G172368	0	1.186274338	0	0	0	0
GRMZM2G402584	2.2922059645	2.5905774465	1.4642565755	3.086577067	4.8593554265	5.9250193495
GRMZM2G327059	1.844961808	2.2683488825	5.814712415	0	3.672136635	1.3327974065
GRMZM2G133097	1.068167073	3.923544945	9.3925129185	0	1.655529518	0.809539106
GRMZM2G033208	0.072958767	1.1843084875	2.413449614	1.656812841	0	0.8035093795
GRMZM5G836389	0	8.5820078255	6.4692750985	0	10.230856416	5.528122266
GRMZM2G005155	137.2283921	8.3365449245	23.407057035	113.275268405	3.085356661	6.4854325725
GRMZM2G030235	3.745042288	4.7839020165	6.7181838595	1.0376441565	16.97269671	18.6459537
GRMZM2G054115	8.5060311055	5.3228176865	1.176339762	1.078074617	0	0.343372048
GRMZM5G877259	0.750505866	3.0736658755	1.8718257185	1.0203906245	0	2.953704734
GRMZM2G081462	0.734537656	1.182469686	2.0654933925	1.0203906245	0.7604974295	0.2897585135
GRMZM2G353195	0	1.182411465	0.6398668085	0	3.7113194215	1.526087827
GRMZM2G135087	0.913902975	3.079495522	2.594761646	4.377574864	7.647585305	2.9477179785
GRMZM2G130953	23.89503056	1.1812424215	3.0630860285	4.262178384	10.312387851	3.953408483
GRMZM2G339820	3.067986022	4.974552468	8.111650526	1.7946636915	1.4505229475	2.318499291
GRMZM2G701566	5.0251133615	1.180718821	9.543729137	4.5583750975	0.9778319365	3.245763275
GRMZM2G409976	4.5354682245	1.180360457	2.9225246115	2.666456915	3.315886476	2.9183487195
GRMZM2G165290	1.670968362	3.1570597925	3.175456791	8.627224454	7.0561701975	4.836432768
GRMZM2G021822	1.318395386	1.1791408225	1.167844738	0	1.3972533955	0
GRMZM2G024476	20.78786156	3.436821415	0.240934016	1.907721975	4.286185318	0.9143271555
GRMZM2G474537	0.4971802375	2.0355117595	0.430166365	3.171558862	1.142375949	1.7220438935
GRMZM2G135446	2.149398441	6.049071406	4.1686310985	0.9973102465	2.5326293755	5.1619089545
GRMZM2G148441	5.411084217	3.068343702	4.2413278855	0	0	0
GRMZM2G313643	3.430259772	1.1773927625	0.9970316935	2.3372463045	0.2395246765	0.155654191
GRMZM2G139621	9.3422482145	5.7889904935	11.97615132	10.8900407845	14.096388725	13.12085752
GRMZM2G107377	0	1.1769669835	0	0	1.3248472365	0.935104919
GRMZM2G140011	1.007564012	3.3415419075	2.5237114865	3.2441909195	0.51823974	1.899780449
GRMZM2G169259	0.814852443	1.1757511085	2.1885010665	0	18.01006474	32.105071625
GRMZM2G437912	36.81567265	7.6668878925	13.18679678	7.963501368	0.755786036	0.963338146
GRMZM2G382785	2.551608001	1.1751441125	2.009903119	1.347939197	0	2.9118593275
GRMZM2G363474	4.512956721	1.174119463	2.352690908	0.994271982	6.5420411435	1.9170074575
GRMZM2G146207	1.609448278	1.9194297685	2.7990668155	3.9701846585	3.6424290105	3.9728184375
GRMZM2G418749	0.745087051	1.173931999	1.1320743535	0	0	1.114750487
AC230011.2_FG002	0.8749348255	1.9987226915	2.387212956	0	0	0.2042110335
GRMZM2G574534	0	1.173225917	0	0	0.4534783495	0.3820597735
GRMZM5G816636	0.7170490115	1.172977539	0	0	0.700429879	2.5875355155
GRMZM2G120076	0	1.172722383	2.737143095	0	0	0
GRMZM2G108318	2.8567977455	1.171515258	4.6066570295	9.708000206	10.010168933	10.598405936
GRMZM2G117754	2.5437286145	1.171515258	2.634934388	2.562137115	0.606826045	0.516754032
AC149475.2_FG005	0.990531758	2.3862622495	3.9736820805	3.0263194745	5.641116686	3.480379202
GRMZM2G180023	6.3578341975	2.80952763	2.033080964	1.7753093955	0.8734524295	0
GRMZM2G127780	0.670003144	4.306640307	2.961203549	2.544864162	21.06305672	21.53652335
GRMZM2G073954	10.99039335	1.1692217325	0.5615769355	5.552356248	0.451930642	0.7236630795
GRMZM2G543629	0.4125417905	1.16877851	1.2990554155	1.979498275	3.831866496	3.1177606445
GRMZM2G050166	18.3401451245	3.0447168255	28.50840218	3.8925761475	15.837107985	13.00587541
GRMZM2G026043	9.175576426	4.268338024	11.838042859	0.9893740905	15.14009533	14.549966565
GRMZM2G163658	5.96611413	1.168335623	4.755396237	1.894147378	5.3820185335	2.8031375635
GRMZM5G811022	1.8344705905	1.1668594175	0	1.789107137	2.858878365	1.569875695
GRMZM2G169280	0.757700519	1.166711505	0	1.0067923895	6.482437695	2.2760138055
GRMZM2G022398	3.9217813765	3.038477651	3.8705296175	3.350134287	7.1520839355	4.242386771
GRMZM2G108981	0.739745925	1.1655167155	3.631843378	4.1106948035	0.7575686475	1.4912199825
GRMZM2G700683	0.376149687	1.1652184005	2.253892501	2.7325003765	3.9294302045	1.576536169
AC202435.3_FG001	2.652877606	18.013842322	3.8359178275	0	18.567732575	12.301831235
GRMZM2G004593	3.2425844405	1.164794742	9.780716361	0	5.292843755	6.9218953985
GRMZM2G077752	1.688832094	3.208828086	10.80415802	4.960965045	0.270019302	0.396273981
GRMZM2G305900	0	1.1637291135	2.7161527335	1.7653255495	2.993778225	19.03654608
GRMZM2G051852	0.7503775475	1.1637291135	9.258962114	0	1.62675242	0.362238179
GRMZM2G172427	1.374055675	2.7699741235	1.279483959	1.1548543415	2.393401198	2.6190836115
GRMZM2G103236	5.400887164	3.311246364	7.988672525	2.338559161	7.4652106785	5.6543919815
GRMZM2G066885	3.024108251	8.976914811	8.227406511	3.6630986205	0.561113485	2.1055026245
GRMZM2G052288	0.748845383	3.0291666885	2.5947172055	9.839462024	15.17385358	30.507813345
GRMZM2G074514	4.4646185525	1.1617323695	4.637746913	3.412796495	1.619603827	2.038248024
GRMZM2G057930	1.506489877	1.1615345185	2.6399744955	1.3468102575	2.422255102	1.0749189605
GRMZM2G424595	1.6721197935	1.7633872255	2.325401328	0	9.160909586	7.3004051625
GRMZM2G025366	2.5657651795	5.5565116635	17.35765679	8.4842248165	6.089697295	3.642764942
GRMZM2G018869	1.4734561875	4.888303215	3.7018796115	5.7818244095	7.4291853585	11.23740169
GRMZM2G083176	12.8798508435	3.141903255	2.8554610535	4.4896178785	2.19707429	0
GRMZM2G092550	0.276460429	1.159547841	3.851551355	0	0	0
GRMZM2G046681	2.6297194485	5.206627857	1.5848695715	0	0.661670846	1.078556585
AC216871.3_FG001	2.6009984685	1.1585130655	0	0	9.2050711435	22.801912215
GRMZM5G833563	1.360672714	3.4228785815	3.9945484885	0	0	1.048132956
GRMZM2G388703	3.115022211	1.1575272295	8.93029783	0	0	0.576492314
GRMZM2G181605	0	1.1573570045	1.0658743895	0	0	0.588502246
GRMZM2G021439	1.607687638	4.0187923865	16.38021469	4.6368443305	0	8.752697504
GRMZM2G176737	3.785696667	1.156633204	0	5.81805111	0.605559503	0.930714325
GRMZM2G129209	0	1.156633204	3.6599933055	0	0.605559503	1.0493102415
GRMZM2G321053	2.0459607545	1.1563189275	2.0811901305	0	1.7667560985	0
GRMZM2G414915	1.9914999425	3.896867705	1.2788945445	3.7332076595	3.082530406	0.3764728475
GRMZM2G021885	1.1208841215	1.1560696325	0	3.897810701	0.995762525	0
GRMZM2G043445	2.2824119945	1.1553957355	3.867969851	1.7031690965	0	3.906848516
GRMZM2G124530	2.254818166	2.2186519115	0.848235472	1.9565067255	6.2551539205	2.5171228205
GRMZM5G871126	4.7182099645	5.680318424	4.150512362	5.698750801	16.22815261	3.6592634195
GRMZM2G455784	1.9770574855	3.1266055985	3.9584533335	0	2.829811449	0.4335011645
GRMZM2G136085	2.9361061	3.824063582	5.726263064	0	7.0003663025	1.764082314
GRMZM2G448282	1.041083729	1.154287092	1.004189558	0	5.12599585	2.042336299
GRMZM2G178546	2.51488771	1.1538807505	11.957118881	7.1427298865	21.775560365	31.450252435
GRMZM2G022904	7.9016601685	6.9791925995	15.523300205	9.1760235245	53.93525714	48.210398965
GRMZM2G078198	4.163761706	5.738951541	4.234980589	8.6403609815	3.111108074	3.614931239
GRMZM2G172537	3.0378212925	3.0046141715	4.674374434	156.05104525	60.90446173	66.895839435
GRMZM2G332258	0.7674830335	1.1526122275	1.0914703565	0	0.841410925	0.3092670325
GRMZM2G059865	3.5072850855	3.003092848	4.6767796115	12.46908812	21.6739255	12.97717946
GRMZM2G032896	1.47052918	3.816322563	2.9196260535	23.200683825	61.208698335	50.306417845
GRMZM2G300119	0	6.339530459	15.962761713	7.373163765	9.5726188595	10.2358715595
GRMZM2G003109	0.715217495	1.1513678025	0.8928276185	0	12.906489893	4.445114429
GRMZM2G029632	0.101582686	1.1513678025	0	1.727993414	1.212018362	1.398510503
GRMZM2G040511	0.5394786375	2.51609109	0.7268824385	2.0228636025	4.3943421425	1.766815521
GRMZM2G154059	1.126675074	1.150785716	1.5444043035	1.3199991025	4.759971005	2.738133593
GRMZM2G033022	4.6644760345	5.3430039245	10.2583496675	10.94556006	10.090597835	11.26051237
GRMZM2G025356	0.9174066115	3.58776379	6.7263323265	2.220748391	9.855147689	5.538079551
GRMZM2G055844	1.916840659	1.1496039185	1.680064775	3.320930767	0	0
GRMZM2G038152	0	7.7018130095	2.369214276	0.7904434415	0.3509637525	0
GRMZM2G076989	2.2129422645	3.12797031	0	0	0	0
GRMZM2G043435	4.441743054	2.078179211	3.157962194	2.4095422055	7.063207899	7.825721917
GRMZM2G077002	4.900211815	4.8685066885	7.1834806335	0	7.8970205275	3.505709255
GRMZM2G063603	0.794083044	3.1045135545	5.473734712	1.2511356915	4.8108595185	6.5767697075
GRMZM2G024395	18.830714885	1.146250578	4.366164751	4.9606724985	4.706264184	11.158103891
GRMZM2G116638	4.871999935	7.748989512	4.9221583265	5.388529438	2.3163278665	9.0008805395
GRMZM5G897980	0	1.146185022	0	5.912579198	20.144354645	7.966565786
GRMZM2G046816	0.7517045745	2.4027952225	0.5392648665	7.916173722	18.51456427	21.44377619
GRMZM2G440831	0	1.1457491875	0	0.7978277625	0.2458429705	0
GRMZM2G466543	0	1.145365383	0.849668778	4.8180810585	3.47202875	4.886199669
GRMZM2G113840	2.177797842	1.145333473	0	1.2826808225	2.601855822	0.4686276605
GRMZM2G176699	4.264107276	1.1444213905	2.6710883595	0	4.5260706995	3.0874872935
GRMZM2G126664	0	1.1444213905	1.5273691395	1.7360365885	0	0.4546236585
AC211357.4_FG004	5.1668006505	1.1438463045	6.1598725765	0	5.226319842	3.5344844345
GRMZM2G126190	7.1698422315	1.143619104	5.177812167	2.087889717	2.142570003	8.362695224
GRMZM2G097275	1.0421634205	1.1430596235	0	0	3.3443763265	0.8787023925
GRMZM2G048919	0	5.0255083295	2.6258870665	0	3.1140741725	2.42113698
GRMZM2G000816	2.968447266	3.295475934	0.0870624125	0	2.316489056	0.69516403
GRMZM2G045435	6.8041345075	1.1421245085	5.4473754445	8.162228148	12.7700006545	9.727294061
AC149475.2_FG007	8.174901355	1.1412297915	42.56022559	15.30729294	9.6179846935	6.209528495
GRMZM2G102255	4.3301792245	1.1409795215	2.3639231735	0	8.453942283	4.761235533
GRMZM2G119426	1.825617516	1.1409795215	2.663055011	2.2828641	9.9661910815	7.2022327015
GRMZM2G067053	2.9604350225	1.140452346	0.735673156	0	0	0
GRMZM2G159049	0	1.1404078885	0.9752460775	0	0	0
GRMZM5G879570	4.9839710095	1.139836828	9.8300356475	0.983601378	2.9838284985	6.784039262
GRMZM2G386229	3.8704763605	1.1398290975	3.195853207	84.465120385	12.28548815	13.198667225
GRMZM2G007453	0	2.3200452325	4.0705999605	3.6218582725	3.9326601355	2.570147496
GRMZM2G011483	4.236755725	3.9381345095	0.5764834325	4.889037756	8.94895805	12.799865725
GRMZM2G050628	6.621517389	1.138807194	10.6515123495	25.0377584	16.57493226	23.15800048
AC155390.2_FG002	1.7497453255	1.138696421	2.917878388	3.2713667475	0.5961686355	1.2591449685
GRMZM2G010490	2.210987942	5.3292292575	0	2.0787883955	0.6199847335	2.6436942245
GRMZM2G031370	1.671956225	1.1373064215	1.5442100545	0	6.135691702	6.0147805205
GRMZM2G100889	10.047806884	1.136990083	10.6052553625	8.3354896925	8.375361537	4.6540409265
AC219061.2_FG007	9.0468100555	4.7881931095	4.5777024255	4.039394145	5.64653961	5.815933544
GRMZM2G062129	3.373947721	1.810086762	2.057187497	1.2997862775	3.4539689755	4.303192451
GRMZM2G117344	0.7800958	3.07705011	0.820944864	1.2727522205	2.310608802	4.482655383
GRMZM2G051103	0.7155757805	4.2616894905	3.67232554	0.865897494	14.91905285	12.710250445
GRMZM2G129775	3.238475123	1.135855362	2.476965583	0	1.1260984215	2.509681775
GRMZM2G169681	0.8668080545	1.135288851	1.213988685	0	0.297192295	0.9197883035
GRMZM2G134329	11.3657485655	8.522835924	12.28030212	5.474080361	6.883743385	17.60392309
GRMZM2G332843	0	3.732249065	1.6860069025	1.938087767	1.91060481	2.0803052585
GRMZM2G083130	0.923886623	1.13490739	0.991640943	0	1.352877562	0
GRMZM2G132704	2.39519636	1.1343773765	0	0	0.977078239	1.9880851435
GRMZM2G115957	4.6411077415	3.5449555235	6.3636224225	0	13.2359804835	3.467157445
GRMZM2G018238	10.010735198	9.998346442	24.5997497005	3.77947741	4.7263470775	3.211462163
GRMZM2G012761	1.1352755635	2.4772396835	1.038808726	1.444302906	6.2704270705	10.74888951
GRMZM2G132464	0.31763132	1.133126685	1.9525155265	1.681444387	2.3806623365	2.5138888985
GRMZM2G455433	0.7850557875	7.8211632715	2.785952464	0	1.9217789	2.5010235385
GRMZM2G003488	2.366323307	2.474510444	2.8713872485	0	2.781417697	2.7174320595
GRMZM2G569948	8.8036072615	1.131901614	16.021005765	22.509879635	15.988316165	27.085684585
GRMZM2G164814	4.3985694655	1.131901614	3.640463911	1.8961283885	1.498098587	0
GRMZM2G049888	1.9775613365	1.131878748	0	0	0.537429351	1.550365551
GRMZM2G046288	0.961438347	4.2909689095	10.6833081695	0	11.201642416	5.394823699
GRMZM2G105827	1.4196030335	5.5645664085	2.8400980855	0	0.7276130975	1.329950863
GRMZM2G056122	0	1.1307770225	0	0	0	1.756303616
GRMZM2G024657	4.1565882645	6.574387704	1.9330597525	1.8579571185	8.7320158935	7.1828320835
GRMZM5G882285	2.372101437	8.650802775	7.180716439	5.408350405	20.09960105	5.869673543
GRMZM2G073429	0.716984512	1.129654663	2.8981506265	0	0.59143479	1.3958044655
GRMZM2G080583	1.2624608065	1.1290943185	9.4663249925	0	2.4878427555	2.3559365255
GRMZM2G026322	0	1.1290943185	0	0	3.0982008985	1.979110431
GRMZM2G054350	8.046194436	7.70979677	10.1629203655	11.219545803	15.47118921	26.49106639
GRMZM2G137468	12.396588379	5.5480216125	14.997507693	13.899700481	39.608131475	39.16906254
GRMZM2G045249	4.9752894085	6.8383077175	1.9418109455	1.9085951935	16.8428731325	9.4597289605
GRMZM2G086614	2.1229408355	2.4627529015	5.1613998545	0.954297597	3.347443229	2.097476798
GRMZM2G082365	4.334121171	3.703634281	3.398652146	7.243885639	7.4481182635	5.130591132
GRMZM2G093849	2.1309928435	1.1263009135	0.95608586	0	0.724372861	1.2948230675
GRMZM2G179279	0.4636056715	1.1263009135	1.312075276	1.7085486265	1.3140517835	0.426486612
GRMZM2G427557	4.5242110735	1.125676504	2.3690110505	1.365299005	2.522203218	0.476977871
GRMZM2G300692	5.140578494	3.045617274	1.7497161245	16.32578273	40.55699962	17.195433615
GRMZM2G098712	1.3905916475	2.5552108305	0.667363201	0	0.3469015915	0.3987440225
GRMZM2G173641	1.066653374	1.1248587045	0.5197702895	0.7166187345	0	2.4337458655
GRMZM2G156099	5.613707205	2.5809839495	6.454688057	0.3997697385	4.3753326085	5.4366282525
GRMZM2G143356	9.565471494	4.115321613	13.404113823	1.5875825325	12.57894216	6.647395105
GRMZM2G092595	0.185767316	1.122967018	2.6209883385	1.495790577	2.384617948	4.172513883
GRMZM2G082037	4.001202905	2.904399626	1.500095239	0	0	0.3530333225
GRMZM2G149150	4.349060821	3.716635478	6.457585755	6.332963756	26.2611971	24.529158055
GRMZM2G100722	0	8.1127190015	1.4677411945	0	0.5873539195	0
GRMZM2G109865	1.5219071135	1.1218601015	0	0	4.6465750345	1.1409049875
GRMZM2G073223	0.6338969065	1.121541359	1.136891625	0	2.178016238	2.7785459485
GRMZM2G045596	8.424657015	4.7221490665	11.593639535	20.675997125	19.303149155	12.24907866
GRMZM2G104920	1.4201140505	1.1208134545	2.587272107	1.4063399925	3.7860054075	3.979330243
GRMZM2G493395	1.049944616	1.1203625395	0	0	1.398052237	2.9618009865
GRMZM2G108255	2.179003265	1.120317307	3.3963507275	2.620855237	3.151101932	2.419813362
GRMZM2G167428	3.2926507245	1.1201275745	2.9487835075	0	1.931307569	2.548140954
GRMZM2G376957	10.071463669	3.7632458285	0	22.67362663	1.184392773	4.7584576865
GRMZM5G803556	0.5242103745	1.118736469	0.698796355	0	0.4094160445	0.6591906445
GRMZM2G042607	4.7676473465	1.117925203	0.705798104	1.833550715	2.795478812	1.576224358
GRMZM2G139614	3.0821317615	5.324278367	9.0231792835	10.362333777	13.3217456215	11.9749202
GRMZM2G023986	0	2.454352686	0.512068553	4.0689421075	0	0
GRMZM2G445478	7.244293199	1.11635809	2.0988294105	2.216605137	3.19675795	0.7054032595
GRMZM2G148811	1.00641197	1.11635809	2.7288175125	0	5.8467050825	3.228912586
GRMZM2G082191	4.4449653055	5.9186454715	5.546399339	3.7828689825	4.4608806005	7.197318346
GRMZM2G443447	1.497777308	2.214796115	1.6221875035	0	0.464338001	3.181669811
GRMZM2G153233	0	6.22934561	1.409041745	2.5758219565	6.662584686	7.715888271
GRMZM2G012328	1.1044970525	1.115810856	6.9342108955	0	1.674698267	3.7405341145
GRMZM2G398055	1.7376088285	5.4855010355	6.557312745	5.632924177	9.6185653685	5.9598729705
GRMZM2G136662	1.274463643	1.114717995	2.9772132615	2.166054054	2.11387333	5.018931202
GRMZM2G495626	0.779246921	1.1145767385	2.889708367	3.270730852	7.5364468545	3.1012078595
GRMZM2G426200	1.665033264	5.294319985	7.8677286145	5.232326505	11.347851433	4.4011903585
GRMZM2G032132	0	1.1132982875	0.710434734	0.9529044615	1.148933372	0
GRMZM2G168332	0.8591423925	1.1127458695	2.9063428595	0	0	1.268079073
GRMZM2G161175	1.5092617465	1.112538683	6.346678507	0	5.747807395	5.883445415
GRMZM2G129169	7.2680876625	6.6172616985	16.21108598	5.950492508	11.9057335475	8.821577556
GRMZM2G098187	0	1.112279116	0.786370342	0.51584337	3.4033073555	1.130738425
GRMZM2G013936	0.8256627425	1.1121228045	2.762350851	0	7.136162385	4.292578591
GRMZM2G305321	1.000200907	2.2155084295	2.2497589945	4.033133349	0.3467178185	0.7242248945
GRMZM2G085827	2.1795840115	4.5608663915	3.9055588395	2.262763286	10.004303824	6.2890649555
GRMZM2G150448	9.945222632	2.4272665485	9.629767624	11.0411622215	6.6020170955	5.596318028
GRMZM2G455587	1.4849186385	1.110676408	0	0	0.5273622305	0.765333149
GRMZM2G142443	6.9962266995	2.8920707135	8.5669622345	3.222997599	12.256771665	7.512709118
GRMZM2G319169	1.6077677645	1.109666268	1.478052264	0	0.25551418	2.171934677
GRMZM2G092123	1.3055990675	2.424646254	5.048077882	0	4.2853261205	0.4164980605
GRMZM2G440951	0	1.1094774055	0	0	0	0.254961453
GRMZM2G045507	0	1.39214974	0.9477074835	0	0.712734933	2.846880812
GRMZM2G141735	3.6178650985	2.7564664785	5.70845554	3.8585254405	6.9542121275	4.0422573875
GRMZM2G073882	1.638523493	1.1078827555	0	0	0	0
GRMZM2G025531	0	2.4211613145	9.148096747	0.6687036075	4.566548393	6.3190847105
GRMZM2G034791	1.502651841	1.107666251	2.557798372	0	0.4195185325	0.488590309
GRMZM2G137566	0.98648689	1.105514398	0.9211213085	5.77182417	3.669546658	2.950376153
GRMZM2G121621	0	2.8805771615	2.8261608045	7.0576372045	5.0343026795	3.307870049
GRMZM2G134385	1.945163471	2.4159526495	1.0040665275	1.2380698365	0	1.247318151
GRMZM2G077125	0.886637614	4.9793099235	9.528807668	1.784312693	3.2613082565	7.402495233
GRMZM2G172956	6.5858205465	9.7949113955	13.645673285	6.8827377815	32.165329085	12.37199582
GRMZM2G029912	1.455680685	1.104883643	0.7900126505	0	9.7636871085	4.5359644035
GRMZM2G083022	0.752393566	1.104441604	0	0	4.591578225	1.0003370045
GRMZM5G898887	0.9946788345	2.873599019	0.5948563715	0	1.9016933105	0
GRMZM2G105652	0	3.715747647	5.793146495	0	1.801637776	5.302997198
GRMZM2G029552	3.1628238655	1.10230225	11.882199461	0	3.864651747	2.280725943
GRMZM2G004653	0	1.1017687055	0	0	0	0
GRMZM5G855311	0.857330418	1.101160865	2.4571972505	1.1740435625	0.7706093205	2.982144143
GRMZM5G862109	0	1.100791673	1.4294446945	1.375730667	10.591265218	11.34036726
GRMZM2G012861	2.1340225335	2.3917209965	0	4.098951705	5.019184213	2.131222865
GRMZM5G847462	0	1.1007031655	0	0	0	0.7001362435
GRMZM2G012071	0	1.1002666215	2.4204683255	5.77817978	13.53316208	27.895123685
GRMZM2G000973	2.0867577075	3.6447817225	6.6725699975	3.5676562	4.0899840545	2.2099668585
GRMZM2G115442	3.896466288	1.66539423	23.024428263	6.15105938	4.0202503225	4.1857362135
GRMZM2G102156	2.8851764705	3.877122911	4.927124739	0.7002680755	3.671893441	2.558696008
GRMZM2G079658	5.0039980525	1.098806491	12.13943512	7.0589669955	17.67429774	8.2761010955
